,BST,LLRBT,BF
382,1.1916999937966466e-05,4.2166997445747256e-05,2.737497561611235e-05
383,1.2082979083061218e-05,4.549999721348286e-05,2.5917019229382277e-05
384,8.415983757004142e-06,4.716700641438365e-05,2.5749992346391082e-05
385,1.0499992640689015e-05,3.950000973418355e-05,2.5582994567230344e-05
386,1.1459022061899304e-05,4.1749997762963176e-05,2.5249988539144397e-05
387,1.4291988918557763e-05,4.39169816672802e-05,2.5500019546598196e-05
388,2.475001383572817e-05,5.037500523030758e-05,2.462498378008604e-05
389,1.0166986612603068e-05,4.362498293630779e-05,2.6875000912696123e-05
390,1.550000160932541e-05,4.270899808034301e-05,2.591699012555182e-05
391,1.0124989785254002e-05,4.9667025450617075e-05,2.445801510475576e-05
392,8.29098280519247e-06,5.0000002374872565e-05,2.529201447032392e-05
393,1.5124998753890395e-05,4.1916006011888385e-05,2.4958979338407516e-05
394,1.0167015716433525e-05,4.520799848251045e-05,2.691699774004519e-05
395,1.0166986612603068e-05,5.09590026922524e-05,2.4832988856360316e-05
396,9.66701190918684e-06,5.004199920222163e-05,2.441700780764222e-05
397,1.5167024685069919e-05,4.0000013541430235e-05,2.529201447032392e-05
398,1.3916025636717677e-05,5.062500713393092e-05,2.449998282827437e-05
399,1.0916992323473096e-05,7.474998710677028e-05,2.6374997105449438e-05
400,1.5083991456776857e-05,5.062500713393092e-05,2.504198346287012e-05
401,7.624999852851033e-06,5.287499516271055e-05,2.491698251105845e-05
402,1.2791017070412636e-05,4.545898991636932e-05,2.4375010980293155e-05
403,1.3084005331620574e-05,4.0583021473139524e-05,2.4916022084653378e-05
404,1.1583993909880519e-05,4.3042004108428955e-05,2.4415989173576236e-05
405,1.058299676515162e-05,3.904200275428593e-05,2.400000812485814e-05
406,1.1625001206994057e-05,4.5666994992643595e-05,2.4582986952736974e-05
407,9.292009053751826e-06,4.783298936672509e-05,2.4540990125387907e-05
408,9.25001222640276e-06,4.6250002924352884e-05,2.5540997739881277e-05
409,8.916016668081284e-06,4.8999994760379195e-05,2.620898885652423e-05
410,1.0334013495594263e-05,4.15419926866889e-05,2.500001573935151e-05
411,1.5208002878353e-05,5.85830130148679e-05,2.462498378008604e-05
412,4.875008016824722e-06,5.212498945184052e-05,2.5540997739881277e-05
413,9.542010957375169e-06,6.241700612008572e-05,2.6958005037158728e-05
414,1.0624993592500687e-05,4.283300950191915e-05,2.8084003133699298e-05
415,1.2542004697024822e-05,5.7541008573025465e-05,2.604199107736349e-05
416,9.750016033649445e-06,5.0417002057656646e-05,2.5833025574684143e-05
417,1.3874989235773683e-05,4.149999585933983e-05,2.6374997105449438e-05
418,1.2750009773299098e-05,3.9749982533976436e-05,2.6249996153637767e-05
419,9.791983757168055e-06,5.054200300946832e-05,2.6084017008543015e-05
420,9.624985978007317e-06,4.445802187547088e-05,2.6125024305656552e-05
421,1.3834011042490602e-05,6.208301056176424e-05,3.5666016628965735e-05
422,1.0166986612603068e-05,4.4042011722922325e-05,2.591699012555182e-05
423,1.0166986612603068e-05,4.875002196058631e-05,2.4792010663077235e-05
424,1.0708026820793748e-05,4.816602449864149e-05,2.4375010980293155e-05
425,1.4749995898455381e-05,3.9583013858646154e-05,2.5374989490956068e-05
426,1.2667005648836493e-05,4.6707980800420046e-05,2.520799171179533e-05
427,1.5041005099192262e-05,5.595802213065326e-05,2.7125002816319466e-05
428,1.4417018974199891e-05,4.5666005462408066e-05,2.470900653861463e-05
429,1.2666016118600965e-05,4.1791005060076714e-05,2.545802271924913e-05
430,1.087499549612403e-05,4.229097976349294e-05,2.6708003133535385e-05
431,1.0916002793237567e-05,3.412499791011214e-05,2.4958018912002444e-05
432,1.533300383016467e-05,5.216599674895406e-05,2.433298504911363e-05
433,8.000002708286047e-06,4.620800609700382e-05,2.479198155924678e-05
434,1.8874998204410076e-05,4.841701593250036e-05,2.5124987587332726e-05
435,8.499977411702275e-06,4.8457994125783443e-05,2.4542008759453893e-05
436,1.2250005966052413e-05,5.1207985961809754e-05,2.500001573935151e-05
437,1.3375014532357454e-05,5.500001134350896e-05,2.604199107736349e-05
438,1.0459014447405934e-05,5.2749994210898876e-05,2.516701351851225e-05
439,1.7167010810226202e-05,4.800001624971628e-05,2.566599869169295e-05
440,8.291011909022927e-06,4.57499991171062e-05,2.433298504911363e-05
441,8.625007467344403e-06,4.3625012040138245e-05,2.620898885652423e-05
442,8.66700429469347e-06,4.9416994443163276e-05,2.5042012566700578e-05
443,1.491699367761612e-05,4.395801806822419e-05,2.416700590401888e-05
444,1.4125020243227482e-05,5.658299778588116e-05,2.500001573935151e-05
445,1.1249998351559043e-05,5.237499135546386e-05,2.5374989490956068e-05
446,9.37501317821443e-06,4.358400474302471e-05,2.3458997020497918e-05
447,9.124982170760632e-06,4.3540989281609654e-05,2.475001383572817e-05
448,1.4582998119294643e-05,5.195799167267978e-05,2.5125016691163182e-05
449,1.6707985196262598e-05,4.379200981929898e-05,2.4125009076669812e-05
450,1.1874974006786942e-05,4.883299698121846e-05,2.4582986952736974e-05
451,8.66700429469347e-06,5.066700396127999e-05,2.4749984731897712e-05
452,1.0333023965358734e-05,4.924999666400254e-05,2.516701351851225e-05
453,1.229200279340148e-05,5.025000427849591e-05,2.5209010345861316e-05
454,1.0957999620586634e-05,3.9040984120219946e-05,2.5291985366493464e-05
455,1.4417018974199891e-05,5.679202149622142e-05,2.6084017008543015e-05
456,1.5416997484862804e-05,3.429199568927288e-05,2.462498378008604e-05
457,1.1124997399747372e-05,5.4791016736999154e-05,2.504198346287012e-05
458,6.832997314631939e-06,4.545800038613379e-05,2.4625012883916497e-05
459,9.458017302677035e-06,4.9416994443163276e-05,2.529201447032392e-05
460,1.5416007954627275e-05,5.216599674895406e-05,2.649999805726111e-05
461,1.1374999303370714e-05,4.75830165669322e-05,2.5291985366493464e-05
462,6.708025466650724e-06,4.583399277180433e-05,2.5709014153108e-05
463,9.417010005563498e-06,5.162501474842429e-05,2.4874985683709383e-05
464,1.09999964479357e-05,5.458298255689442e-05,2.5459012249484658e-05
465,1.3291981304064393e-05,3.3374992199242115e-05,2.500001573935151e-05
466,9.917013812810183e-06,5.09160163346678e-05,2.5040993932634592e-05
467,1.2208009138703346e-05,4.1457999031990767e-05,2.5249988539144397e-05
468,9.042007150128484e-06,4.037498729303479e-05,2.4040986318141222e-05
469,1.262497971765697e-05,5.67499955650419e-05,2.5125016691163182e-05
470,8.416012860834599e-06,5.6500022765249014e-05,2.666600630618632e-05
471,1.4958000974729657e-05,5.183299072086811e-05,2.4540990125387907e-05
472,1.6250007320195436e-05,5.262502236291766e-05,2.641702303662896e-05
473,9.542010957375169e-06,5.062500713393092e-05,2.500001573935151e-05
474,1.591601176187396e-05,5.0292001105844975e-05,2.4874985683709383e-05
475,1.0249990737065673e-05,4.966600681655109e-05,2.62079993262887e-05
476,6.624992238357663e-06,4.6083994675427675e-05,2.4333014152944088e-05
477,1.429201802238822e-05,5.108400364406407e-05,2.6374997105449438e-05
478,8.499977411702275e-06,5.5082986364141107e-05,2.3958011297509074e-05
479,5.874986527487636e-06,5.445801070891321e-05,2.545802271924913e-05
480,8.832983439788222e-06,4.9291003961116076e-05,2.4834007490426302e-05
481,6.041984306648374e-06,5.4666976211592555e-05,2.5457993615418673e-05
482,9.291019523516297e-06,3.920801100321114e-05,2.779200440272689e-05
483,1.0958989150822163e-05,4.741598968394101e-05,2.7417001547291875e-05
484,1.200000406242907e-05,6.78329961374402e-05,2.6040972443297505e-05
485,1.5416007954627275e-05,5.258299643173814e-05,2.604199107736349e-05
486,1.287501072511077e-05,3.541700425557792e-05,2.629202208481729e-05
487,7.624999852851033e-06,5.179201252758503e-05,2.5999994250014424e-05
488,1.1333002476021647e-05,5.608299397863448e-05,2.89160234387964e-05
489,1.1249998351559043e-05,3.9749982533976436e-05,2.4917011614888906e-05
490,1.0457995813339949e-05,5.3499999921768904e-05,2.5332992663607e-05
491,9.832991054281592e-06,5.687499651685357e-05,3.004202153533697e-05
492,8.125003660097718e-06,5.279199103824794e-05,2.649999805726111e-05
493,1.1374999303370714e-05,2.850001328624785e-05,2.733399742282927e-05
494,1.2667005648836493e-05,4.891699063591659e-05,2.5457993615418673e-05
495,1.3250013580545783e-05,5.4540985729545355e-05,2.416700590401888e-05
496,1.2500007869675756e-05,4.8083020374178886e-05,2.4291977752000093e-05
497,8.791976142674685e-06,5.9250014601275325e-05,2.4249980924651027e-05
498,1.0957999620586634e-05,4.854198778048158e-05,2.433298504911363e-05
499,9.042007150128484e-06,4.633297794498503e-05,2.4959008442237973e-05
500,1.016599708236754e-05,5.279199103824794e-05,2.4834007490426302e-05
501,1.087499549612403e-05,5.408399738371372e-05,2.5291985366493464e-05
502,1.2375006917864084e-05,5.308401887305081e-05,2.6291003450751305e-05
503,1.1625001206994057e-05,5.920897820033133e-05,2.5792018277570605e-05
504,9.957992006093264e-06,5.8707984862849116e-05,2.6124995201826096e-05
505,1.0749994544312358e-05,3.95829847548157e-05,2.5084009394049644e-05
506,9.790994226932526e-06,3.825000021606684e-05,2.5416986318305135e-05
507,1.5749974409118295e-05,4.562499816529453e-05,2.5374989490956068e-05
508,1.2750009773299098e-05,5.52500132471323e-05,2.4667009711265564e-05
509,1.0000017937272787e-05,3.754202043637633e-05,2.3959000827744603e-05
510,1.016599708236754e-05,8.791699656285346e-05,2.587502240203321e-05
511,9.625015081837773e-06,3.9708014810457826e-05,2.883299021050334e-05
512,1.3999990187585354e-05,5.758300540037453e-05,2.545802271924913e-05
513,1.2584001524373889e-05,4.8582995077595115e-05,2.5040993932634592e-05
514,1.3625016435980797e-05,4.720798460766673e-05,2.591699012555182e-05
515,1.3874989235773683e-05,3.8624973967671394e-05,2.6541994884610176e-05
516,9.459006832912564e-06,5.1499984692782164e-05,2.5874993298202753e-05
517,1.2083997717127204e-05,4.941702354699373e-05,2.62079993262887e-05
518,9.000010322779417e-06,5.008300649933517e-05,2.4457986000925303e-05
519,1.2083008186891675e-05,4.8999994760379195e-05,2.558401320129633e-05
520,6.792019121348858e-06,4.737498238682747e-05,2.5249988539144397e-05
521,1.4290999388322234e-05,4.533299943432212e-05,2.3999979021027684e-05
522,1.1124997399747372e-05,4.9708003643900156e-05,2.504198346287012e-05
523,1.4584016753360629e-05,4.279200220480561e-05,2.6875000912696123e-05
524,1.3667013263329864e-05,4.0624989196658134e-05,2.4874985683709383e-05
525,1.116600469686091e-05,5.3915980970487e-05,2.5707995519042015e-05
526,9.708019206300378e-06,4.504100070334971e-05,2.7583009796217084e-05
527,0.00010054197628051043,4.6375003876164556e-05,2.691600820980966e-05
528,1.016599708236754e-05,4.179097595624626e-05,2.5374989490956068e-05
529,1.0499992640689015e-05,4.616699879989028e-05,2.5874993298202753e-05
530,1.1584023013710976e-05,5.5625016102567315e-05,2.541701542213559e-05
531,1.6332982340827584e-05,4.612500197254121e-05,2.7417001547291875e-05
532,9.332987247034907e-06,5.08330122102052e-05,2.5166984414681792e-05
533,1.3082986697554588e-05,4.395900759845972e-05,2.562499139457941e-05
534,7.374997949227691e-06,4.470799467526376e-05,2.458301605656743e-05
535,1.4332996215671301e-05,3.8541998947039247e-05,2.4957989808171988e-05
536,9.709008736535907e-06,4.9542024498805404e-05,2.4250010028481483e-05
537,1.3250013580545783e-05,4.412498674355447e-05,2.6291992980986834e-05
538,1.4416989870369434e-05,4.641700070351362e-05,2.4917011614888906e-05
539,1.3124983524903655e-05,3.749999450519681e-05,2.704199869185686e-05
540,1.1916999937966466e-05,7.350000669248402e-05,2.549999044276774e-05
541,1.1916999937966466e-05,5.458301166072488e-05,2.4707987904548645e-05
542,1.3790995581075549e-05,5.479200626723468e-05,2.8834008844569325e-05
543,6.749993190169334e-06,4.933401942253113e-05,2.549999044276774e-05
544,1.0833988199010491e-05,4.516600165516138e-05,2.679199678823352e-05
545,9.500014130026102e-06,4.8542016884312034e-05,2.5124987587332726e-05
546,1.2083008186891675e-05,4.891699063591659e-05,2.4582986952736974e-05
547,1.2083008186891675e-05,3.945801290683448e-05,2.5125016691163182e-05
548,1.4791992725804448e-05,4.1000021155923605e-05,2.479099202901125e-05
549,1.2125005014240742e-05,5.112498183734715e-05,2.5874993298202753e-05
550,1.6790989320725203e-05,5.8165984228253365e-05,2.5707995519042015e-05
551,8.834002073854208e-06,4.991699825040996e-05,2.72089964710176e-05
552,7.584021659567952e-06,5.070798215456307e-05,2.4667009711265564e-05
553,9.292009053751826e-06,4.979100776836276e-05,2.5457993615418673e-05
554,1.2791977496817708e-05,5.870801396667957e-05,2.795798354782164e-05
555,1.2750009773299098e-05,4.14160022046417e-05,2.6124995201826096e-05
556,1.4500023098662496e-05,5.545801832340658e-05,2.591600059531629e-05
557,9.875016985461116e-06,3.962501068599522e-05,2.4667009711265564e-05
558,9.791983757168055e-06,3.5375007428228855e-05,2.5375018594786525e-05
559,1.4332996215671301e-05,4.808398080058396e-05,2.4582986952736974e-05
560,1.0749994544312358e-05,4.949999856762588e-05,2.5334011297672987e-05
561,9.791983757168055e-06,4.0624989196658134e-05,2.3959000827744603e-05
562,9.457988198846579e-06,5.199998850002885e-05,2.4708017008379102e-05
563,1.3999990187585354e-05,4.358301521278918e-05,2.7750007575377822e-05
564,1.300001167692244e-05,4.670899943448603e-05,2.591699012555182e-05
565,1.2375006917864084e-05,4.687500768341124e-05,2.4999986635521054e-05
566,1.2125005014240742e-05,4.6833010856062174e-05,2.4958018912002444e-05
567,1.1666998034343123e-05,5.845801206305623e-05,2.5415996788069606e-05
568,8.25000461190939e-06,3.8583006244152784e-05,2.4040986318141222e-05
569,9.70897963270545e-06,5.258299643173814e-05,2.566599869169295e-05
570,1.2749980669468641e-05,3.954197745770216e-05,2.504102303646505e-05
571,1.3666984159499407e-05,4.5791995944455266e-05,2.8874987037852407e-05
572,1.18750031106174e-05,4.73329855594784e-05,2.420798409730196e-05
573,1.1083000572398305e-05,5.370800499804318e-05,2.4291977752000093e-05
574,1.5874975360929966e-05,4.908398841507733e-05,2.4415989173576236e-05
575,1.1083000572398305e-05,3.5375007428228855e-05,2.4665991077199578e-05
576,1.229101326316595e-05,4.762501339428127e-05,2.5542016373947263e-05
577,1.545899431221187e-05,4.829201498068869e-05,2.4959008442237973e-05
578,1.1457974324002862e-05,4.591699689626694e-05,2.6958005037158728e-05
579,1.7624988686293364e-05,4.633300704881549e-05,2.5166984414681792e-05
580,9.208975825458765e-06,5.125001189298928e-05,2.4834007490426302e-05
581,1.4999997802078724e-05,4.874999285675585e-05,2.4625012883916497e-05
582,8.790986612439156e-06,4.512499435804784e-05,2.5542016373947263e-05
583,7.708003977313638e-06,4.545800038613379e-05,2.5040993932634592e-05
584,1.2208009138703346e-05,3.9000005926936865e-05,2.4541979655623436e-05
585,1.2541015166789293e-05,3.966700751334429e-05,2.4374981876462698e-05
586,1.7542013665661216e-05,3.9000005926936865e-05,2.5540997739881277e-05
587,1.0125018889084458e-05,5.270799738354981e-05,2.6166992029175162e-05
588,7.291993824765086e-06,5.1749986596405506e-05,2.516701351851225e-05
589,1.2333010090515018e-05,5.245901411399245e-05,2.63339898083359e-05
590,1.3750017387792468e-05,5.195799167267978e-05,2.5709014153108e-05
591,1.287501072511077e-05,4.570899181999266e-05,2.779200440272689e-05
592,1.2708012945950031e-05,5.224999040365219e-05,2.416700590401888e-05
593,9.66701190918684e-06,4.17920236941427e-05,2.5416986318305135e-05
594,1.3957993360236287e-05,5.449997843243182e-05,2.4582986952736974e-05
595,1.3874989235773683e-05,4.362498293630779e-05,2.4125009076669812e-05
596,1.0374991688877344e-05,4.7667010221630335e-05,2.5208020815625787e-05
597,1.2042000889778137e-05,4.3750012991949916e-05,2.5332992663607e-05
598,6.458983989432454e-06,6.008398486301303e-05,2.4541979655623436e-05
599,1.0749994544312358e-05,4.716700641438365e-05,2.5666988221928477e-05
600,1.1707976227626204e-05,4.875002196058631e-05,2.404101542197168e-05
601,1.1416996130719781e-05,4.8291985876858234e-05,2.5209010345861316e-05
602,1.1458003427833319e-05,5.3750001825392246e-05,2.462498378008604e-05
603,1.2500007869675756e-05,5.8375007938593626e-05,2.3999979021027684e-05
604,1.025001984089613e-05,4.6667002607136965e-05,2.516701351851225e-05
605,1.2416014214977622e-05,5.420797970145941e-05,2.487501478753984e-05
606,1.1458003427833319e-05,5.47909876331687e-05,2.5249988539144397e-05
607,1.0374991688877344e-05,5.695901927538216e-05,2.4541979655623436e-05
608,1.5165976947173476e-05,4.0916987927630544e-05,2.837498323060572e-05
609,9.791983757168055e-06,4.8542016884312034e-05,2.5582994567230344e-05
610,7.2499969974160194e-06,4.512499435804784e-05,2.766601392067969e-05
611,1.7457990907132626e-05,3.533400013111532e-05,2.620898885652423e-05
612,1.2542004697024822e-05,4.429201362654567e-05,2.8874987037852407e-05
613,1.4833000022917986e-05,4.325000918470323e-05,2.520799171179533e-05
614,1.1416996130719781e-05,5.4459000239148736e-05,2.7417001547291875e-05
615,1.3749988283962011e-05,3.95829847548157e-05,2.5209010345861316e-05
616,1.4416000340133905e-05,4.2957981349900365e-05,2.77079816441983e-05
617,1.3582990504801273e-05,3.912497777491808e-05,2.8332986403256655e-05
618,1.8082995666190982e-05,4.287500632926822e-05,2.6708003133535385e-05
619,1.1500000255182385e-05,3.949998063035309e-05,2.9208982596173882e-05
620,1.3874989235773683e-05,5.24159986525774e-05,2.8290989575907588e-05
621,1.0458024917170405e-05,3.737499355338514e-05,2.6917026843875647e-05
622,1.200000406242907e-05,4.308301140554249e-05,2.9458984499797225e-05
623,9.25001222640276e-06,4.862502100877464e-05,2.5832996470853686e-05
624,1.3542012311518192e-05,5.4625008488073945e-05,3.883297904394567e-05
625,1.491699367761612e-05,4.025001544505358e-05,2.5541987270116806e-05
626,1.0417017620056868e-05,5.183299072086811e-05,2.9040995286777616e-05
627,1.229200279340148e-05,5.454200436361134e-05,2.879201201722026e-05
628,1.0666000889614224e-05,4.491698928177357e-05,2.549999044276774e-05
629,9.707990102469921e-06,4.712500958703458e-05,2.8333975933492184e-05
630,1.0708026820793748e-05,5.2332994528114796e-05,2.8875016141682863e-05
631,1.695798709988594e-05,4.804102354682982e-05,2.6583002181723714e-05
632,1.2417003745213151e-05,4.862499190494418e-05,2.5374989490956068e-05
