,BST,BSTRec
471,5.7541998103260994e-05,0.0001143749977927655
472,5.099998088553548e-05,0.00010654199286364019
473,4.0749990148469806e-05,7.895799353718758e-05
474,4.533299943432212e-05,8.741702185943723e-05
475,5.645799683406949e-05,0.00011733299470506608
476,5.662499461323023e-05,0.00011566601460799575
477,4.7250010538846254e-05,8.787499973550439e-05
478,4.283300950191915e-05,8.16670071799308e-05
479,5.1332986913621426e-05,0.00010470897541381419
480,7.137501961551607e-05,0.0001376250002067536
481,6.129097891971469e-05,0.0001228339970111847
482,5.0417002057656646e-05,0.00010620799730531871
483,4.208300379104912e-05,8.037500083446503e-05
484,6.191700231283903e-05,0.00012591699487529695
485,6.079199374653399e-05,0.00012429201160557568
486,4.187499871477485e-05,7.933299639262259e-05
487,6.329102325253189e-05,0.000127040984807536
488,3.891601227223873e-05,7.350000669248402e-05
489,5.599998985417187e-05,0.00011712498962879181
490,7.287500193342566e-05,0.00014595899847336113
491,5.116700776852667e-05,0.0001067080011125654
492,7.787501090206206e-05,0.00015375000657513738
493,4.258399712853134e-05,8.154200622811913e-05
494,5.1207985961809754e-05,0.0001060419890563935
495,6.0375023167580366e-05,0.00012145901564508677
496,6.1166996601969e-05,0.00012345801224000752
497,4.783298936672509e-05,0.00010199999087490141
498,6.0416990891098976e-05,0.00012400001287460327
499,4.6874978579580784e-05,8.80839943420142e-05
500,4.924999666400254e-05,8.837500354275107e-05
501,5.225001950748265e-05,0.00011145797907374799
502,4.287500632926822e-05,8.12079815659672e-05
503,5.600001895800233e-05,0.00011354099842719734
504,4.783298936672509e-05,0.00010362500324845314
505,5.7457975344732404e-05,0.00012075001723133028
506,5.445798160508275e-05,0.00011233298573642969
507,8.387499838136137e-05,6.637501064687967e-05
508,4.591699689626694e-05,7.395801367238164e-05
509,5.645799683406949e-05,0.00010441697668284178
510,6.479199510067701e-05,0.00012337497901171446
511,4.954100586473942e-05,8.770800195634365e-05
512,5.43750065844506e-05,8.787499973550439e-05
513,6.120800389908254e-05,8.720901678316295e-05
514,8.749999688006938e-05,0.0001219160039909184
515,6.200000643730164e-05,0.00012224999954923987
516,3.354198997840285e-05,6.504199700430036e-05
517,4.479201743379235e-05,8.57090053614229e-05
518,4.720801371149719e-05,8.908301242627203e-05
519,5.354199674911797e-05,0.00011154200183227658
520,3.908298094756901e-05,0.00011691698455251753
521,5.533397779799998e-05,0.000132458982989192
522,5.750000127591193e-05,0.0001269579806830734
523,5.429101292975247e-05,0.00011941700358875096
524,5.487501039169729e-05,0.00011970798368565738
525,7.012501009739935e-05,0.00015945799532346427
526,6.995798321440816e-05,0.00015116599388420582
527,5.7457975344732404e-05,0.00012479201541282237
528,5.529099144041538e-05,0.0001235000090673566
529,5.0000002374872565e-05,0.0001135829952545464
530,5.587501800619066e-05,0.00012454198440536857
531,5.6124990805983543e-05,0.00012541600153781474
532,6.554200081154704e-05,0.00013924998347647488
533,3.641701187007129e-05,7.39170063752681e-05
534,5.1000009989365935e-05,0.00011645900667645037
535,5.49999822396785e-05,0.0001222080027218908
536,4.466701648198068e-05,9.512499673292041e-05
537,2.3708009393885732e-05,4.75000124424696e-05
538,5.800000508315861e-05,0.000132500019390136
539,5.045899888500571e-05,0.00011283298954367638
540,5.2041985327377915e-05,0.00011795901809819043
541,6.00829953327775e-05,0.00013295901590026915
542,4.541702219285071e-05,9.099999442696571e-05
543,6.912500248290598e-05,0.00014395799371413887
544,5.9375015553086996e-05,0.00013241698616184294
545,5.108400364406407e-05,0.00011575000826269388
546,5.470798350870609e-05,0.00012366700684651732
547,5.83329820074141e-05,0.0001277910196222365
548,5.3915980970487e-05,0.00012395798694342375
549,4.4249987695366144e-05,9.19159792829305e-05
550,6.258298526518047e-05,0.00013687499449588358
551,6.208298145793378e-05,0.0001331249950453639
552,6.037499406374991e-05,0.00013533301535062492
553,3.574998117983341e-05,7.666597957722843e-05
554,5.320901982486248e-05,0.00011983301374129951
555,4.3334002839401364e-05,8.579198038205504e-05
556,5.791700095869601e-05,0.00012891599908471107
557,0.00010033301077783108,0.0001397079904563725
558,6.900000153109431e-05,0.00013675002264790237
559,5.1709008403122425e-05,9.541699546389282e-05
560,4.8583984607830644e-05,9.516600403003395e-05
561,6.720799137838185e-05,0.0001418340252712369
562,8.095800876617432e-05,0.00017158300033770502
563,4.05839818995446e-05,8.183298632502556e-05
564,5.720800254493952e-05,0.00012204100494273007
565,5.429098382592201e-05,0.0001142919936683029
566,6.145899533294141e-05,0.00012441599392332137
567,5.8125006034970284e-05,0.00011054199421778321
568,6.662501255050302e-05,0.0001322499883826822
569,6.679201032966375e-05,0.0001230830093845725
570,6.87080028001219e-05,0.0001281249860767275
571,5.0583010306581855e-05,9.49160021264106e-05
572,7.43329874239862e-05,0.00015016700490377843
573,6.254200707189739e-05,0.00012499999138526618
574,7.18749943189323e-05,0.00013574998592957854
575,6.116597796790302e-05,0.0001266250037588179
576,4.9583992222324014e-05,0.00010962499072775245
577,6.375001976266503e-05,0.0001282090088352561
578,6.712498725391924e-05,0.00014141699648462236
579,4.591699689626694e-05,8.466700091958046e-05
580,4.5541994040831923e-05,8.170900400727987e-05
581,6.312498589977622e-05,0.000127417006297037
582,5.158298881724477e-05,0.00011529101175256073
